,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1602,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1603,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1604,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1605,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1606,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1607,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Maman,43.64830873804684,-79.38225333898805,Café
1608,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1609,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1610,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1611,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
1612,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1613,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,43.646731,-79.383951,Coffee Shop
1614,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1615,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1616,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
1617,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Dineen Coffee,43.650497,-79.378765,Café
1618,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1619,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1620,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1621,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
1622,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
1623,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
1624,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1625,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1626,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1627,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
1628,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
1629,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1630,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1631,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
1632,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
1633,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1634,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
1635,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
1636,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1637,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1638,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
1639,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
1640,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
1641,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1642,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1643,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
1644,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
1645,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,iQ Food Co,43.642851,-79.382081,Salad Place
1646,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1647,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,TELUS,43.64331243103257,-79.38099939294844,IT Services
1648,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
1649,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Berczy Park,43.64804835388851,-79.3751722909452,Park
1650,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1651,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
1652,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
1653,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1654,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Royal Alexandra Theatre,43.647255,-79.38753,Theater
1655,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
1656,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Delta Toronto Club Lounge,43.64308454373067,-79.38388489051405,Roof Deck
1657,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
1658,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1659,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1660,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1661,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1662,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
1663,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Princess Of Wales Theatre,43.64654315405365,-79.38910030187289,Theater
1664,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1665,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Terroni,43.650927,-79.375602,Italian Restaurant
1666,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
1667,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,TIFF Bell Lightbox,43.64634159071232,-79.39006297129853,Movie Theater
1668,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
1669,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,CN Tower,43.642277432828145,-79.38705542070056,Monument / Landmark
1670,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
1671,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop
1672,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1673,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1674,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
1675,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Ripley's Aquarium of Canada,43.642104321965796,-79.38625159146146,Aquarium
1676,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Miku,43.64137436,-79.37753063,Japanese Restaurant
1677,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
1678,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
1679,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
1680,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
1681,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1682,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Steam Whistle Brewing,43.641751628677554,-79.38708862583252,Brewery
1683,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1684,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Scaddabush Italian Kitchen & Bar,43.6447367776608,-79.38535477982775,Italian Restaurant
1685,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Indigo,43.65351471121164,-79.38069591056922,Bookstore
1686,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1687,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
1688,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
1689,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
1690,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Evviva Restaurant,43.64157991761808,-79.38345644030795,Deli / Bodega
1691,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Leña,43.651722,-79.379205,Latin American Restaurant
1692,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1693,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
1694,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
1695,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Kellys Landing,43.645081624120245,-79.38304962483915,Restaurant
1696,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Ray Bay,43.642323,-79.38593,Aquarium
1697,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Civello Salon & Spa,43.6500197743058,-79.38940017059696,Salon / Barbershop
1698,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1699,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1700,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1701,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1702,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1703,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Dineen Coffee,43.650497,-79.378765,Café
1704,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1705,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1706,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1707,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1708,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1709,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1710,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Maman,43.64830873804684,-79.38225333898805,Café
1711,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1712,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1713,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
1714,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
